Ke 4750 3.0 +0.0 0.723788 0.827190 0.684158 0.407945
Ke 5000 3.0 +0.0 0.722741 0.765161 0.702511 0.425252
Ke 5250 3.0 +0.0 0.716924 0.709838 0.721395 0.438319
Ke 5500 3.0 +0.0 0.706350 0.659529 0.740830 0.447179
Ke 4500 3.0 +0.5 0.731229 0.913825 0.656890 0.388119
Ke 4750 3.0 +0.5 0.731608 0.861358 0.671094 0.402702
Ke 5000 3.0 +0.5 0.735489 0.805444 0.685348 0.420836
Ke 5000 3.5 -1.0 0.746777 0.715267 0.708079 0.454856
Ke 5250 3.5 -1.0 0.728532 0.674496 0.727930 0.456463
Ke 5500 3.5 -1.0 0.712222 0.638860 0.745181 0.457403
Ke 5750 3.5 -1.0 0.695324 0.611553 0.759760 0.455084
Ke 6000 3.5 -1.0 0.676229 0.594572 0.771598 0.447827
Ke 4250 3.5 -0.5 0.729458 0.856973 0.673283 0.402741
Ke 4500 3.5 -0.5 0.704078 0.857000 0.684643 0.388721
Ke 4750 3.5 -0.5 0.688927 0.835404 0.697166 0.386093
Ke 5000 3.5 -0.5 0.685717 0.790299 0.710781 0.396498
Ke 5250 3.5 -0.5 0.698593 0.719556 0.725652 0.424244
Ke 5500 3.5 -0.5 0.710020 0.655853 0.740630 0.450650
Ke 5750 3.5 -0.5 0.704540 0.615628 0.755275 0.459815
Ke 6000 3.5 -0.5 0.673840 0.604052 0.769482 0.443321
Ke 4500 3.5 +0.0 0.732407 0.891126 0.662502 0.394909
Ke 4750 3.5 +0.0 0.735616 0.836411 0.676355 0.411971
Ke 5000 3.5 +0.0 0.735994 0.778145 0.693176 0.429170
Ke 5250 3.5 +0.0 0.736472 0.712382 0.713006 0.449478
Ke 5500 3.5 +0.0 0.732414 0.651163 0.733963 0.466377
Ke 5750 3.5 +0.0 0.708264 0.619975 0.752591 0.460855
Ke 6000 3.5 +0.0 0.656821 0.625397 0.768957 0.425779
Ke 4500 3.5 +0.5 0.748797 0.898126 0.652995 0.401792
Ke 4750 3.5 +0.5 0.741081 0.852513 0.669344 0.410425
Ke 5000 3.5 +0.5 0.735794 0.803766 0.685707 0.421501
Ke 5000 4.0 -2.0 0.850711 0.539301 0.734667 0.585378
Ke 5250 4.0 -2.0 0.806041 0.539455 0.748540 0.554581
Ke 5500 4.0 -2.0 0.760646 0.548197 0.759540 0.520186
Ke 5750 4.0 -2.0 0.713899 0.568352 0.767545 0.481444
Ke 6000 4.0 -2.0 0.676843 0.583941 0.774705 0.451548
Ke 6250 4.0 -2.0 0.650594 0.588405 0.782102 0.432696
Ke 6500 4.0 -2.0 0.637837 0.576386 0.789923 0.427760
Ke 5000 4.0 -1.0 0.766444 0.698627 0.705807 0.472251
Ke 5250 4.0 -1.0 0.745826 0.670519 0.722762 0.468588
